,AppNumber,ApplicantType,ApprovedMatching,ApprovedOutright,AwardMatching,AwardOutright,BeginGrant,CouncilDate,Discipline,DisciplineCount,Division,EndGrant,InstCity,InstCountry,InstPostalCode,InstState,Institution,OrganizationType,OriginalAmount,Participant,ParticipantCount,PrimaryDiscipline,Program,ProjectDesc,ProjectTitle,SupplementCount,ToSupport,YearAwarded
584,EO-10338-69,O,0.0000,42840.0000,0.0000,42840.0000,1969-04-01T00:00:00,1969-02-17,"{'Name': 'History, General'}",1,Education Programs,1970-12-31T00:00:00,West Point,USA,39773,MS,Mary Holmes College,Two-year College,42840.0000,"{'Firstname': 'Clarence', 'Lastname': 'Simmons', 'Institution': 'Mary Holmes College', 'City': 'West Point', 'State': 'MS', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-04-01T00:00:00'}",1,"History, General",Institutional Planning and Development,{},Oral History Project,0,{},1969
585,ES-10001-66,O,0.0000,32500.0000,0.0000,32500.0000,1966-07-01T00:00:00,1966-05-06,{'Name': 'Classical Languages'},1,Education Programs,1968-03-31T00:00:00,Washington,USA,20052-0001,DC,George Washington University,University,32500.0000,"{'Firstname': 'John', 'Lastname': 'Latimer', 'Institution': 'George Washington University', 'City': 'Washington', 'State': 'DC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-07-01T00:00:00'}",1,Classical Languages,Institutes for School Teachers,{},Conference to Analyze Present Situation of Latin Instruction in Secondary Schools,0,{},1966
586,ES-10005-67,O,0.0000,43030.0000,0.0000,43030.0000,1967-07-01T00:00:00,1967-05-22,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1969-06-30T00:00:00,New York,USA,10065-5024,NY,"CUNY Research Foundation, Hunter College",Four-Year College,43030.0000,,0,"Interdisciplinary Studies, General",Institutes for School Teachers,{},Developmment at Hunter College High School of a Model Curriculum Focused on the Humanities,0,{},1967
587,FA-10001-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Los Angeles,USA,90095-9000,CA,"University of California, Los Angeles",University,13270.0000,"{'Firstname': 'Marija', 'Lastname': 'Gimbutas', 'Institution': 'University of California, Los Angeles', 'City': 'Los Angeles', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for University Teachers,{},Title not available,0,{},1967
588,FA-10009-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Russian Literature'},1,Research Programs,1967-09-30T00:00:00,Los Angeles,USA,90095-9000,CA,"University of California, Los Angeles",University,13270.0000,"{'Firstname': 'Vladimir', 'Lastname': 'Markov', 'Institution': 'University of California, Los Angeles', 'City': 'Los Angeles', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Russian Literature,Fellowships for University Teachers,{},Title not available,0,{},1967
589,FA-10015-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Classics'},1,Research Programs,1969-09-30T00:00:00,Berkeley,USA,94720-1501,CA,"University of California, Berkeley",Four-Year College,13270.0000,"{'Firstname': 'W. Kendrick', 'Lastname': 'Pritchett', 'Institution': 'University of California, Berkeley', 'City': 'Berkeley', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Classics,Fellowships for University Teachers,{},Title not available,0,{},1967
590,FA-10019-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Art History and Criticism'},1,Research Programs,1967-09-30T00:00:00,Los Angeles,USA,90095-9000,CA,"University of California, Los Angeles",University,13270.0000,,0,Art History and Criticism,Fellowships for University Teachers,{},Title not available,0,{},1967
591,FA-10023-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Philosophy, General'}",1,Research Programs,1967-09-30T00:00:00,La Jolla,USA,92093-0013,CA,"University of California, San Diego",University,13270.0000,"{'Firstname': 'Avrum', 'Lastname': 'Stroll', 'Institution': 'University of California, San Diego', 'City': 'La Jolla', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Philosophy, General",Fellowships for University Teachers,{},Title not available,0,{},1967
592,FA-10025-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'American Studies'},1,Research Programs,1967-09-30T00:00:00,Baltimore,USA,21218-2608,MD,Johns Hopkins University,University,13270.0000,"{'Firstname': 'Larzer', 'Lastname': 'Ziff', 'Institution': 'Johns Hopkins University', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,American Studies,Fellowships for University Teachers,{},Title not available,0,{},1967
593,FA-10029-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'American Studies'},1,Research Programs,1967-09-30T00:00:00,New Haven,USA,06510,CT,Yale University,Publishing,13270.0000,"{'Firstname': 'John', 'Lastname': 'Blum', 'Institution': 'Yale University', 'City': 'New Haven', 'State': 'CT', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,American Studies,Fellowships for University Teachers,{},Title not available,0,{},1967
594,FA-10035-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Religion, General'}",1,Research Programs,1967-09-30T00:00:00,New Haven,USA,06510,CT,Yale University,Publishing,13270.0000,"{'Firstname': 'Jaroslav', 'Lastname': 'Pelikan', 'Institution': 'Yale University', 'City': 'New Haven', 'State': 'CT', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Religion, General",Fellowships for University Teachers,{},Title not available,0,{},1967
595,FA-10049-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Philosophy, General'}",1,Research Programs,1967-09-30T00:00:00,West Lafayette,USA,47907,IN,Purdue University,Four-Year College,13270.0000,"{'Firstname': 'Calvin', 'Lastname': 'Schrag', 'Institution': 'Purdue University', 'City': 'West Lafayette', 'State': 'IN', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Philosophy, General",Fellowships for University Teachers,{},Title not available,0,{},1967
596,FA-10056-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'American Literature'},1,Research Programs,1967-09-30T00:00:00,Worcester,USA,01610-1477,MA,Clark University,Center For Advanced Study/Research Institute,13270.0000,"{'Firstname': 'James', 'Lastname': 'Beard', 'Institution': 'Clark University', 'City': 'Worcester', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,American Literature,Fellowships for University Teachers,{},Title not available,0,{},1967
597,FA-10060-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Literature, Other'}",1,Research Programs,1967-09-30T00:00:00,Belmont,USA,02178-0000,MA,Unaffiliated Independent Scholar,Individual,13270.0000,"{'Firstname': 'Einar', 'Lastname': 'Haugen', 'Institution': 'Unaffiliated Independent Scholar', 'City': {}, 'State': {}, 'Country': {}, 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Literature, Other",Fellowships for University Teachers,{},Title not available,0,{},1967
598,FA-10062-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Linguistics'},1,Research Programs,1967-09-30T00:00:00,New York,USA,10012-1019,NY,New York University,Publishing,13270.0000,"{'Firstname': 'Baruch', 'Lastname': 'Levine', 'Institution': 'New York University', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Linguistics,Fellowships for University Teachers,{},Title not available,0,{},1967
599,FA-10066-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Music History and Criticism'},1,Research Programs,1967-09-30T00:00:00,Princeton,USA,08544,NJ,Princeton University,University,13270.0000,"{'Firstname': 'Arthur', 'Lastname': 'Mendel', 'Institution': 'University of Michigan, Ann Arbor', 'City': 'Ann Arbor', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Music History and Criticism,Fellowships for University Teachers,{},Title not available,0,{},1967
600,FA-10068-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Interdisciplinary Studies, General'}",1,Research Programs,1967-09-30T00:00:00,Los Angeles,USA,90095-9000,CA,"University of California, Los Angeles",University,13270.0000,"{'Firstname': 'Seeger', 'Lastname': 'Bonebakker', 'Institution': 'University of California, Los Angeles', 'City': 'Los Angeles', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Interdisciplinary Studies, General",Fellowships for University Teachers,{},Title not available,0,{},1967
601,FA-10070-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,New York,USA,10012-1019,NY,New York University,Publishing,13270.0000,"{'Firstname': 'Lionel', 'Lastname': 'Casson', 'Institution': 'New York University', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for University Teachers,{},Title not available,0,{},1967
602,FA-10072-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Art History and Criticism'},1,Research Programs,1967-09-30T00:00:00,New York,USA,10027,NY,Columbia University,University,13270.0000,"{'Firstname': 'Howard', 'Lastname': 'Hibbard', 'Institution': 'Columbia University', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Art History and Criticism,Fellowships for University Teachers,{},Title not available,0,{},1967
603,FA-10074-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'British Literature'},1,Research Programs,1967-09-30T00:00:00,New York,USA,10016-4309,NY,"CUNY Research Foundation, Graduate School and University Center",University,13270.0000,"{'Firstname': 'Norman', 'Lastname': 'Kelvin', 'Institution': 'CUNY Research Foundation, City College', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,British Literature,Fellowships for University Teachers,{},Title not available,0,{},1967
604,FA-10080-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Philosophy, General'}",1,Research Programs,1967-09-30T00:00:00,Flushing,USA,11367-1597,NY,"CUNY Research Foundation, Queens College",Four-Year College,13270.0000,"{'Firstname': 'Bernard', 'Lastname': 'Solomon', 'Institution': 'CUNY Research Foundation, Queens College', 'City': 'Flushing', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Philosophy, General",Fellowships for University Teachers,{},Title not available,0,{},1967
605,FA-10086-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Social Sciences, General'}",1,Research Programs,1967-09-30T00:00:00,Durham,USA,27705-4677,NC,Duke University,Publishing,13270.0000,"{'Firstname': 'Anne', 'Lastname': 'Scott', 'Institution': 'Duke University', 'City': 'Durham', 'State': 'NC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Social Sciences, General",Fellowships for University Teachers,{},Title not available,0,{},1967
606,FA-10088-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Classics'},1,Research Programs,1967-09-30T00:00:00,Grand Forks,USA,58201,ND,University of North Dakota,University,13270.0000,"{'Firstname': 'Demetrius', 'Lastname': 'Georgacas', 'Institution': 'University of North Dakota', 'City': 'Grand Forks', 'State': 'ND', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Classics,Fellowships for University Teachers,{},Title not available,0,{},1967
607,FA-10090-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Art History and Criticism'},1,Research Programs,1967-09-30T00:00:00,Durham,USA,27705-4677,NC,Duke University,Publishing,13270.0000,"{'Firstname': 'John', 'Lastname': 'Spencer', 'Institution': 'Duke University', 'City': 'Durham', 'State': 'NC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Art History and Criticism,Fellowships for University Teachers,{},Title not available,0,{},1967
608,FA-10092-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'French Literature'},1,Research Programs,1967-09-30T00:00:00,Charlottesville,USA,22903-0000,VA,{},Individual,13270.0000,,0,French Literature,Fellowships for University Teachers,{},Title not available,0,{},1967
609,FA-10097-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Classics'},1,Research Programs,1967-09-30T00:00:00,Swarthmore,USA,19081-1390,PA,Swarthmore College,Four-Year College,13270.0000,"{'Firstname': 'Helen', 'Lastname': 'North', 'Institution': 'Swarthmore College', 'City': 'Swarthmore', 'State': 'PA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Classics,Fellowships for University Teachers,{},Title not available,0,{},1967
610,FA-10101-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Classics'},1,Research Programs,1967-09-30T00:00:00,Santa Barbara,USA,93106-0001,CA,"University of California, Santa Barbara",University,13270.0000,"{'Firstname': 'John', 'Lastname': 'Sullivan', 'Institution': 'University of California, Santa Barbara', 'City': 'Santa Barbara', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Classics,Fellowships for University Teachers,{},Title not available,0,{},1967
611,FA-10110-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,New York,USA,10027,NY,Columbia University,University,13270.0000,"{'Firstname': 'Marc', 'Lastname': 'Raeff', 'Institution': 'Columbia University', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for University Teachers,{},Title not available,0,{},1967
612,FA-10111-67,I,0.0000,13270.0000,0.0000,13270.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Social Sciences, General'}",1,Research Programs,1967-09-30T00:00:00,New York,USA,10065-5024,NY,"CUNY Research Foundation, Hunter College",Four-Year College,13270.0000,"{'Firstname': 'Melvin', 'Lastname': 'Richter', 'Institution': 'CUNY Research Foundation, Hunter College', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Social Sciences, General",Fellowships for University Teachers,{},Title not available,0,{},1967
613,FA-10113-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,"{'Name': 'History, General'}",1,Research Programs,1969-12-31T00:00:00,Berkeley,USA,94720-1501,CA,"University of California, Berkeley",Four-Year College,15520.0000,"{'Firstname': 'Richard', 'Lastname': 'Herr', 'Institution': 'University of California, Berkeley', 'City': 'Berkeley', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,"History, General",Fellowships for University Teachers,{},Title not available,0,{},1968
614,FA-10117-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,{'Name': 'English'},1,Research Programs,1969-12-31T00:00:00,Berkeley,USA,94720-1501,CA,"University of California, Berkeley",Four-Year College,15520.0000,"{'Firstname': 'Charles', 'Lastname': 'Muscatine', 'Institution': 'University of California, Berkeley', 'City': 'Berkeley', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,English,Fellowships for University Teachers,{},Title not available,0,{},1968
615,FA-10119-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,{'Name': 'U.S. History'},1,Research Programs,1969-12-31T00:00:00,Stanford,USA,94305,CA,Stanford University,University,15520.0000,"{'Firstname': 'Lewis', 'Lastname': 'Spitz', 'Institution': 'Stanford University', 'City': 'Stanford', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,U.S. History,Fellowships for University Teachers,{},Title not available,0,{},1968
616,FA-10123-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,{'Name': 'Comparative Literature'},1,Research Programs,1969-12-31T00:00:00,New Haven,USA,06510,CT,Yale University,Publishing,15520.0000,"{'Firstname': 'Victor', 'Lastname': 'Erlich', 'Institution': 'Yale University', 'City': 'New Haven', 'State': 'CT', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,Comparative Literature,Fellowships for University Teachers,{},Title not available,0,{},1968
617,FA-10127-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,{'Name': 'English'},1,Research Programs,1969-12-31T00:00:00,Princeton,USA,08544,NJ,Princeton University,University,15520.0000,"{'Firstname': 'Alvin', 'Lastname': 'Kernan', 'Institution': 'Princeton University', 'City': 'Princeton', 'State': 'NJ', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,English,Fellowships for University Teachers,{},Title not available,0,{},1968
618,FA-10131-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,{'Name': 'U.S. History'},1,Research Programs,1969-12-31T00:00:00,New Haven,USA,06510,CT,Yale University,Publishing,15520.0000,"{'Firstname': 'C. Vann', 'Lastname': 'Woodward', 'Institution': 'Yale University', 'City': 'New Haven', 'State': 'CT', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,U.S. History,Fellowships for University Teachers,{},Title not available,0,{},1968
619,FA-10137-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,"{'Name': 'History, General'}",1,Research Programs,1969-12-31T00:00:00,Waltham,USA,02453-2700,MA,Brandeis University,University,15520.0000,"{'Firstname': 'Louis', 'Lastname': 'Zabkar', 'Institution': 'Brandeis University', 'City': 'Waltham', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,"History, General",Fellowships for University Teachers,{},Title not available,0,{},1968
620,FA-10139-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,"[{'Name': 'Classics'}, {'Name': 'Philosophy, General'}]",2,Research Programs,1969-12-31T00:00:00,Grinnell,USA,50112-1553,IA,Grinnell College,Four-Year College,15520.0000,"{'Firstname': 'Hippocrate', 'Lastname': 'Apostle', 'Institution': 'Grinnell College', 'City': 'Grinnell', 'State': 'IA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,Classics,Fellowships for University Teachers,{},Title not available,0,{},1968
621,FA-10143-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,"[{'Name': 'Archaeology'}, {'Name': 'Classics'}]",2,Research Programs,1969-12-31T00:00:00,College Park,USA,20742-5141,MD,"University of Maryland, College Park",University,15520.0000,"{'Firstname': 'Wilhelmina', 'Lastname': 'Jashemski', 'Institution': 'Unaffiliated Independent Scholar', 'City': {}, 'State': {}, 'Country': {}, 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,Archaeology,Fellowships for University Teachers,{},Title not available,0,{},1968
622,FA-10153-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,"{'Name': 'History, General'}",1,Research Programs,1969-12-31T00:00:00,Ann Arbor,USA,48109,MI,"University of Michigan, Ann Arbor",University,15520.0000,"{'Firstname': 'Charles', 'Lastname': 'Hucker', 'Institution': 'University of Michigan, Ann Arbor', 'City': 'Ann Arbor', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,"History, General",Fellowships for University Teachers,{},Title not available,0,{},1968
623,FA-10163-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,{'Name': 'Art History and Criticism'},1,Research Programs,1969-12-31T00:00:00,New York,USA,10027,NY,Columbia University,University,15520.0000,"{'Firstname': 'Douglas', 'Lastname': 'Fraser', 'Institution': 'Columbia University', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,Art History and Criticism,Fellowships for University Teachers,{},Title not available,0,{},1968
624,FA-10167-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,"{'Name': 'History, General'}",1,Research Programs,1969-12-31T00:00:00,Washington,USA,20037,DC,Unaffiliated Independent Scholar,Individual,15520.0000,"{'Firstname': 'Gertrude', 'Lastname': 'Himmelfarb', 'Institution': 'Unaffiliated Independent Scholar', 'City': {}, 'State': {}, 'Country': {}, 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,"History, General",Fellowships for University Teachers,{},Title not available,0,{},1968
625,FA-10169-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,{'Name': 'U.S. History'},1,Research Programs,1969-12-31T00:00:00,Chapel Hill,USA,27599-0001,NC,"University of North Carolina, Chapel Hill",Center For Advanced Study/Research Institute,15520.0000,"{'Firstname': 'William', 'Lastname': 'Leuchtenburg', 'Institution': 'University of North Carolina, Chapel Hill', 'City': 'Chapel Hill', 'State': 'NC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,U.S. History,Fellowships for University Teachers,{},Title not available,0,{},1968
626,FA-10173-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,"{'Name': 'Political Science, General'}",1,Research Programs,1969-12-31T00:00:00,Ithaca,USA,14853-2801,NY,Cornell University,University,15520.0000,"{'Firstname': 'Myron', 'Lastname': 'Rush', 'Institution': 'Cornell University', 'City': 'Ithaca', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,"Political Science, General",Fellowships for University Teachers,{},Title not available,0,{},1968
627,FA-10177-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,{'Name': 'Linguistics'},1,Research Programs,1969-12-31T00:00:00,Providence,USA,02912-0001,RI,Brown University,University,15520.0000,"{'Firstname': 'Henry', 'Lastname': 'Kucera', 'Institution': 'Brown University', 'City': 'Providence', 'State': 'RI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,Linguistics,Fellowships for University Teachers,{},Title not available,0,{},1968
628,FA-10179-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,{'Name': 'U.S. History'},1,Research Programs,1969-12-31T00:00:00,Providence,USA,02912-0001,RI,Brown University,University,15520.0000,"{'Firstname': 'William', 'Lastname': 'McLoughlin', 'Institution': 'Brown University', 'City': 'Providence', 'State': 'RI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,U.S. History,Fellowships for University Teachers,{},Title not available,0,{},1968
629,FA-10183-68,I,0.0000,15520.0000,0.0000,15520.0000,1969-01-01T00:00:00,1967-11-01,"{'Name': 'History, General'}",1,Research Programs,1969-12-31T00:00:00,Baltimore,USA,21218-2608,MD,Johns Hopkins University,University,15520.0000,"{'Firstname': 'Philip', 'Lastname': 'Curtin', 'Institution': 'Johns Hopkins University', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-01-01T00:00:00'}",1,"History, General",Fellowships for University Teachers,{},Title not available,0,{},1968
630,FB-10005-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'British Literature'},1,Research Programs,1967-09-30T00:00:00,Tempe,USA,85281-0001,AZ,Arizona State University,University,8140.0000,"{'Firstname': 'Nicholas', 'Lastname': 'Salerno', 'Institution': 'Arizona State University', 'City': 'Tempe', 'State': 'AZ', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,British Literature,Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
631,FB-10074-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Interdisciplinary Studies, General'}",1,Research Programs,1967-09-30T00:00:00,Decorah,USA,52101-1041,IA,Luther College,Four-Year College,8140.0000,"{'Firstname': 'Richard', 'Lastname': 'Hanson', 'Institution': 'Luther College', 'City': 'Decorah', 'State': 'IA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Interdisciplinary Studies, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
632,FB-10075-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Lawrence,USA,66045-7505,KS,"University of Kansas, Lawrence",University,8140.0000,"{'Firstname': 'John', 'Lastname': 'Clark', 'Institution': 'University of Kansas, Lawrence', 'City': 'Lawrence', 'State': 'KS', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
633,FB-10083-67,I,0.0000,8140.0000,0.0000,8140.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Lafayette,USA,70503-2014,LA,"University of Louisiana, Lafayette",University,8140.0000,"{'Firstname': 'John', 'Lastname': 'Moore', 'Institution': 'University of Louisiana, Lafayette', 'City': 'Lafayette', 'State': 'LA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Fellowships for College Teachers and Independent Scholars,{},Title not available,0,{},1967
